Stazione;Grandezza;Data_rilevazione;Ora_rilevazione(GMT);Valore
Delia;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2019;00:00;570,72
Delia;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2020;00:00;306,2
Delia;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2021;00:00;--
Delia;Giorni piovosi annuali (giorni mm>1) (%);01/01/2009;00:00;20
Delia;Giorni piovosi annuali (giorni mm>1) (%);01/01/2010;00:00;17,81
Delia;Giorni piovosi annuali (giorni mm>1) (%);01/01/2011;00:00;19,73
Delia;Giorni piovosi annuali (giorni mm>1) (%);01/01/2012;00:00;13,93
Delia;Giorni piovosi annuali (giorni mm>1) (%);01/01/2013;00:00;18,36
Delia;Giorni piovosi annuali (giorni mm>1) (%);01/01/2014;00:00;14,79
Delia;Giorni piovosi annuali (giorni mm>1) (%);01/01/2015;00:00;16,44
Delia;Giorni piovosi annuali (giorni mm>1) (%);01/01/2016;00:00;16,39
Delia;Giorni piovosi annuali (giorni mm>1) (%);01/01/2017;00:00;12,67
Delia;Giorni piovosi annuali (giorni mm>1) (%);01/01/2018;00:00;20,82
Delia;Giorni piovosi annuali (giorni mm>1) (%);01/01/2019;00:00;15,15
Delia;Giorni piovosi annuali (giorni mm>1) (%);01/01/2020;00:00;11,48
Delia;Giorni piovosi annuali (giorni mm>1) (%);01/01/2021;00:00;--
Mussomeli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2009;00:00;52,8
Mussomeli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2010;00:00;39,6
Mussomeli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2011;00:00;44
Mussomeli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2012;00:00;58,2
Mussomeli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2013;00:00;31,4
Mussomeli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2014;00:00;33
Mussomeli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2015;00:00;55,4
Mussomeli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2016;00:00;42,8
Mussomeli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2017;00:00;42,6
Mussomeli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2018;00:00;68,6
Mussomeli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2019;00:00;53,4
Mussomeli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2020;00:00;56,6
Mussomeli;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2021;00:00;--
Mussomeli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2009;00:00;750,8
Mussomeli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2010;00:00;636,4
Mussomeli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2011;00:00;514,2
Mussomeli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2012;00:00;529
Mussomeli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2013;00:00;611,4
Mussomeli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2014;00:00;397,6
Mussomeli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2015;00:00;668,6
Mussomeli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2016;00:00;543,4
Mussomeli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2017;00:00;361,4
Mussomeli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2018;00:00;874,6
Mussomeli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2019;00:00;683,8
Mussomeli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2020;00:00;447,4
Mussomeli;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2021;00:00;--
Mussomeli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2009;00:00;750,8
Mussomeli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2010;00:00;649,33
Mussomeli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2011;00:00;514,2
Mussomeli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2012;00:00;529
Mussomeli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2013;00:00;611,4
Mussomeli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2014;00:00;462,52
Mussomeli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2015;00:00;693,19
Mussomeli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2016;00:00;542,16
Mussomeli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2017;00:00;405,56
Mussomeli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2018;00:00;874,6
Mussomeli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2019;00:00;683,8
Mussomeli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2020;00:00;447,4
Mussomeli;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2021;00:00;--
Mussomeli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2009;00:00;21,37
Mussomeli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2010;00:00;18,77
Mussomeli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2011;00:00;18,36
Mussomeli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2012;00:00;14,48
Mussomeli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2013;00:00;20,55
Mussomeli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2014;00:00;16,02
Mussomeli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2015;00:00;16,76
Mussomeli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2016;00:00;16,94
Mussomeli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2017;00:00;11,91
Mussomeli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2018;00:00;21,64
Mussomeli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2019;00:00;17,81
Mussomeli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2020;00:00;13,66
Mussomeli;Giorni piovosi annuali (giorni mm>1) (%);01/01/2021;00:00;--
Caronia Pomiere;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2009;00:00;114,6
Caronia Pomiere;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2010;00:00;87,6
Caronia Pomiere;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2011;00:00;88,4
Caronia Pomiere;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2012;00:00;38,2
Caronia Pomiere;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2013;00:00;67,4
Caronia Pomiere;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2014;00:00;61
Caronia Pomiere;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2015;00:00;60,2
Caronia Pomiere;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2016;00:00;40,4
Caronia Pomiere;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2017;00:00;60,8
Caronia Pomiere;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2018;00:00;90,8
Caronia Pomiere;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2019;00:00;68,2
Caronia Pomiere;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2020;00:00;53,2
Caronia Pomiere;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2021;00:00;--
Caronia Pomiere;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2009;00:00;1636,6
Caronia Pomiere;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2010;00:00;1036,6
Caronia Pomiere;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2011;00:00;1083
Caronia Pomiere;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2012;00:00;628
Caronia Pomiere;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2013;00:00;549,4
Caronia Pomiere;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2014;00:00;1038,4
Caronia Pomiere;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2015;00:00;1430,2
Caronia Pomiere;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2016;00:00;858,2
Caronia Pomiere;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2017;00:00;685,2
Caronia Pomiere;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2018;00:00;1181,8
Caronia Pomiere;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2019;00:00;1090,2
Caronia Pomiere;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2020;00:00;647,6
Caronia Pomiere;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2021;00:00;--
Caronia Pomiere;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2009;00:00;1822,16
Caronia Pomiere;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2010;00:00;1294,15
Caronia Pomiere;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2011;00:00;1233,73
Caronia Pomiere;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2012;00:00;866,61
Caronia Pomiere;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2013;00:00;1046,39
Caronia Pomiere;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2014;00:00;1266,56
Caronia Pomiere;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2015;00:00;1515,88
Caronia Pomiere;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2016;00:00;937,16
Caronia Pomiere;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2017;00:00;768,49
Caronia Pomiere;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2018;00:00;1329,32
Caronia Pomiere;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2019;00:00;1147,49
Caronia Pomiere;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2020;00:00;647,67
Caronia Pomiere;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2021;00:00;--
Caronia Pomiere;Giorni piovosi annuali (giorni mm>1) (%);01/01/2009;00:00;35,22
Caronia Pomiere;Giorni piovosi annuali (giorni mm>1) (%);01/01/2010;00:00;27,49
Caronia Pomiere;Giorni piovosi annuali (giorni mm>1) (%);01/01/2011;00:00;28,29
Caronia Pomiere;Giorni piovosi annuali (giorni mm>1) (%);01/01/2012;00:00;20,87
Caronia Pomiere;Giorni piovosi annuali (giorni mm>1) (%);01/01/2013;00:00;23,77
Caronia Pomiere;Giorni piovosi annuali (giorni mm>1) (%);01/01/2014;00:00;28,96
Caronia Pomiere;Giorni piovosi annuali (giorni mm>1) (%);01/01/2015;00:00;29,06
Caronia Pomiere;Giorni piovosi annuali (giorni mm>1) (%);01/01/2016;00:00;25,07
Caronia Pomiere;Giorni piovosi annuali (giorni mm>1) (%);01/01/2017;00:00;20,87
Caronia Pomiere;Giorni piovosi annuali (giorni mm>1) (%);01/01/2018;00:00;32,85
Caronia Pomiere;Giorni piovosi annuali (giorni mm>1) (%);01/01/2019;00:00;26,06
Caronia Pomiere;Giorni piovosi annuali (giorni mm>1) (%);01/01/2020;00:00;23,08
Caronia Pomiere;Giorni piovosi annuali (giorni mm>1) (%);01/01/2021;00:00;--
Cesarò Vignazza;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2009;00:00;69
Cesarò Vignazza;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2010;00:00;50,2
Cesarò Vignazza;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2011;00:00;54,2
Cesarò Vignazza;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2012;00:00;38,2
Cesarò Vignazza;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2013;00:00;39,6
Cesarò Vignazza;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2014;00:00;39,6
Cesarò Vignazza;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2015;00:00;43,4
Cesarò Vignazza;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2016;00:00;52,4
Cesarò Vignazza;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2017;00:00;63,4
Cesarò Vignazza;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2018;00:00;40,8
Cesarò Vignazza;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2019;00:00;66,2
Cesarò Vignazza;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2020;00:00;51,4
Cesarò Vignazza;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2021;00:00;--
Cesarò Vignazza;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2009;00:00;1168,6
Cesarò Vignazza;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2010;00:00;898,4
Cesarò Vignazza;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2011;00:00;892
Cesarò Vignazza;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2012;00:00;697
Cesarò Vignazza;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2013;00:00;902,2
Cesarò Vignazza;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2014;00:00;700
Cesarò Vignazza;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2015;00:00;1026,4
Cesarò Vignazza;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2016;00:00;691,8
Cesarò Vignazza;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2017;00:00;577,6
Cesarò Vignazza;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2018;00:00;1132,6
Cesarò Vignazza;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2019;00:00;927,8
Cesarò Vignazza;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2020;00:00;570,4
Cesarò Vignazza;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2021;00:00;--
Cesarò Vignazza;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2009;00:00;1168,6
Cesarò Vignazza;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2010;00:00;898,4
Cesarò Vignazza;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2011;00:00;898,12
Cesarò Vignazza;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2012;00:00;754,75
Cesarò Vignazza;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2013;00:00;902,2
Cesarò Vignazza;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2014;00:00;700
Cesarò Vignazza;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2015;00:00;1039,61
Cesarò Vignazza;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2016;00:00;762,71
Cesarò Vignazza;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2017;00:00;580,73
Cesarò Vignazza;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2018;00:00;1187,29
Cesarò Vignazza;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2019;00:00;927,8
Cesarò Vignazza;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2020;00:00;570,4
Cesarò Vignazza;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2021;00:00;--
Cesarò Vignazza;Giorni piovosi annuali (giorni mm>1) (%);01/01/2009;00:00;30,41
Cesarò Vignazza;Giorni piovosi annuali (giorni mm>1) (%);01/01/2010;00:00;26,58
Cesarò Vignazza;Giorni piovosi annuali (giorni mm>1) (%);01/01/2011;00:00;24,52
Cesarò Vignazza;Giorni piovosi annuali (giorni mm>1) (%);01/01/2012;00:00;22,22
Cesarò Vignazza;Giorni piovosi annuali (giorni mm>1) (%);01/01/2013;00:00;25,48
Cesarò Vignazza;Giorni piovosi annuali (giorni mm>1) (%);01/01/2014;00:00;24,93
Cesarò Vignazza;Giorni piovosi annuali (giorni mm>1) (%);01/01/2015;00:00;25,34
Cesarò Vignazza;Giorni piovosi annuali (giorni mm>1) (%);01/01/2016;00:00;22,03
Cesarò Vignazza;Giorni piovosi annuali (giorni mm>1) (%);01/01/2017;00:00;18,23
Cesarò Vignazza;Giorni piovosi annuali (giorni mm>1) (%);01/01/2018;00:00;29,44
Cesarò Vignazza;Giorni piovosi annuali (giorni mm>1) (%);01/01/2019;00:00;23,56
Cesarò Vignazza;Giorni piovosi annuali (giorni mm>1) (%);01/01/2020;00:00;17,21
Cesarò Vignazza;Giorni piovosi annuali (giorni mm>1) (%);01/01/2021;00:00;--
Cesarò Monte Soro;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2009;00:00;151,4
Cesarò Monte Soro;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2010;00:00;63,8
Cesarò Monte Soro;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2011;00:00;53,8
Cesarò Monte Soro;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2012;00:00;37,6
Cesarò Monte Soro;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2013;00:00;36,8
Cesarò Monte Soro;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2014;00:00;75
Cesarò Monte Soro;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2015;00:00;59,8
Cesarò Monte Soro;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2016;00:00;69,4
Cesarò Monte Soro;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2017;00:00;31,4
Cesarò Monte Soro;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2018;00:00;187,6
Cesarò Monte Soro;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2019;00:00;57,4
Cesarò Monte Soro;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2020;00:00;40,2
Cesarò Monte Soro;Precipitazioni totali giornaliere - Massima annuale (mm);01/01/2021;00:00;--
Cesarò Monte Soro;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2009;00:00;1576
Cesarò Monte Soro;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2010;00:00;987,6
Cesarò Monte Soro;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2011;00:00;959,2
Cesarò Monte Soro;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2012;00:00;424,6
Cesarò Monte Soro;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2013;00:00;643,6
Cesarò Monte Soro;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2014;00:00;899,8
Cesarò Monte Soro;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2015;00:00;1344,6
Cesarò Monte Soro;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2016;00:00;886,2
Cesarò Monte Soro;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2017;00:00;606,8
Cesarò Monte Soro;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2018;00:00;1267,6
Cesarò Monte Soro;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2019;00:00;963,2
Cesarò Monte Soro;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2020;00:00;750,6
Cesarò Monte Soro;Precipitazioni totali giornaliere - Totale annuale (mm);01/01/2021;00:00;--
Cesarò Monte Soro;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2009;00:00;1866,13
Cesarò Monte Soro;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2010;00:00;1362,33
Cesarò Monte Soro;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2011;00:00;1218,72
Cesarò Monte Soro;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2012;00:00;955,64
Cesarò Monte Soro;PRCPTOT - Precipitazioni totali giornaliere stimate - Totale annuale (mm);01/01/2013;00:00;1144,98
